Drug_ID,Drug,Y,uidx
3234817.0,c1nc(NC2CCNCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,1,1931
3234818.0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,1932
3234819.0,O=c1c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc2n1Cc1cccs1,0,1933
3234820.0,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccc(OC)cc3)nc21,1,1934
3234826.0,CC(C)CN1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,0,1938
3234827.0,COCCNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,1,1939
3234828.0,Cn1cccc1C(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0,1940
3234830.0,c1cnc(N2CCCC3(CCNCC3)C2)nc1,0,1942
3234831.0,O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1,1943
3234832.0,COc1ccccc1CCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cncnc21,1,1944
3234834.0,N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,1,1946
3234844.0,CNc1nc(-c2ccoc2)nc2ccccc12,1,1949
3234845.0,COc1ccccc1CNc1cc(-c2ccc(C(=O)N(C)C)cc2)ncn1,1,1950
3234846.0,CS(=O)(=O)N1CCC2(CC1)CN(c1ccccn1)C2,0,1951
3234848.0,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ncccn1)C2,0,1952
3234850.0,c1csc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,1,1953
3234852.0,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(C)c2n1,0,1954
3234857.0,COc1ccc(CNc2ncncc2-c2c(C)noc2C)c(OC)c1,1,1955
3234858.0,CN(Cc1ccco1)c1cc(-c2cccnc2)ncn1,1,1956
3234860.0,COc1ccc(-n2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(N4CCOCC4)nc32)cc1,0,1958
3234861.0,COCC(=O)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,0,1959
3234862.0,CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(-c3ccc(OC)cc3)c2n1,0,1960
3234864.0,c1csc(CNc2ccnc(-c3ccoc3)n2)c1,1,1962
3234866.0,O=c1c(-c2cccs2)nc2cncnc2n1Cc1ccccc1,1,1963
3234867.0,N#Cc1cccc(-c2cc(NCc3cccnc3)ncn2)c1,1,1964
3234868.0,CN(C)c1ccc(-c2cc(Nc3ccc(F)cc3)ncn2)cc1,1,1965
3234870.0,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,1,1967
3234872.0,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)CC1,0,1968
3234874.0,CN(C)C(=O)c1ccc(-c2cc(NCc3ccccc3)ncn2)cc1,0,1969
3234875.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OC)nc21,1,1970
3234877.0,Cc1noc(C)c1-c1nc(NCc2cccnc2)c2ccccc2n1,1,1972
3234878.0,COc1cccc(Nc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)c1,1,1973
3234880.0,CN(C)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,1,1975
3234882.0,O=C(c1ccco1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0,1977
3234884.0,N#Cc1cccc(-c2nccc(NCc3cccs3)n2)c1,1,1978
3234889.0,N#Cc1ccc(CN2CCCC3(CCNCC3)C2)cc1,0,1980
3234891.0,O=C(c1cnccn1)N1CCC2(CC1)CN(c1ncccn1)C2,0,1981
3234892.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,1,1982
3234894.0,COC(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,0,1983
3234897.0,Cc1noc(C)c1-c1nccc(NCc2cccs2)n1,1,1984
3234898.0,N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,1,1985
3234899.0,Fc1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1,1,1986
3234900.0,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccncc3)C2)CC1,1,1987
3234903.0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,1,1989
3234907.0,CN(Cc1ccco1)c1nc(-c2cccc(C#N)c2)nc2ccccc12,1,1990
3234909.0,c1nc(NC2CCNCC2)c2cc(-c3ccoc3)ccc2n1,0,1992
3234910.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1,1993
3234911.0,O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1,1,1994
3234914.0,CS(=O)(=O)Nc1cccc(-c2nccc(-n3ccnc3)n2)c1,1,1996
3234915.0,Cc1cccc(CNc2cc(-c3cccc(NS(C)(=O)=O)c3)ncn2)c1,1,1997
3234916.0,CC(=O)NCCNc1cc(-c2ccccc2C)ncn1,0,1998
3234922.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccc(OC)cc3)nc21,1,1999
3234925.0,N#Cc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,1,2000
3234927.0,COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCNCC4)nc32)c1,1,2001
3234928.0,COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(Cc3cccs3)c2=O)cc1,0,2002
3234930.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCOCC3)nc21,0,2003
3234931.0,O=c1c(CCc2ccccc2)nc2cncnc2n1Cc1ccccc1,1,2004
3234932.0,COc1ccc(C(=O)N2CCC3(CCN(Cc4ccccc4)CC3)CC2)cc1,0,2005
3234933.0,COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1,1,2006
3234934.0,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,0,2007
3234936.0,CN(C)C(=O)c1ccc(-c2nc(NCc3ccccc3)c3ccccc3n2)cc1,1,2009
3234940.0,Cc1cnc(CNc2ccnc(-c3cccnc3)n2)cn1,1,2012
3234942.0,COc1ccc(-c2nc3cnc(OC)nc3n(Cc3ccc(F)cc3)c2=O)cc1,1,2013
3234943.0,Cn1c(=O)cnc2cnc(OCc3ccccc3)nc21,0,2014
3234944.0,CN(C)Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1,2015
3234945.0,COC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0,2016
3234946.0,COc1ccc2[nH]cc(CCNc3cc(-c4ccoc4)ncn3)c2c1,1,2017
3234948.0,COc1ccccc1CN1CCCC2(CCN(C(C)=O)CC2)C1,0,2019
3234954.0,COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1,1,2022
3234955.0,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1,1,2023
3234956.0,COCCNc1nc(-c2ccccc2Cl)nc2ccccc12,1,2024
3234957.0,Cc1cccc(CNc2cc(-c3ccc(N(C)C)cc3)ncn2)c1,1,2025
3234958.0,COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4cnccn4)CC3)C2)cc1,0,2026
3234960.0,COC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccc(OC)cc1)C2,0,2027
3234961.0,COc1ncc2nc(C)c(=O)n(Cc3ccc(F)cc3)c2n1,1,2028
3234963.0,CS(=O)(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1,2030
3234964.0,O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1,0,2031
3234967.0,Cc1nc2cncnc2n(C2CC2)c1=O,1,2032
3234968.0,COc1ccccc1-c1cc(Nc2ccc(F)cc2)ncn1,0,2033
3234969.0,COc1cccc(Cn2c(=O)cnc3cnc(N4CCN(C)CC4)nc32)c1,1,2034
3234970.0,Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc21,0,2035
3234973.0,CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,0,2037
3234978.0,Cn1cccc1C(=O)N1CCC2(CC1)CN(c1ccncc1)C2,0,2039
3234980.0,CC(=O)NCCNc1ncnc2ccc(-c3ccoc3)cc12,0,2041
3234981.0,CC(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,0,2042
3234982.0,O=C(c1ccco1)N1CCC2(CC1)CN(Cc1ccncc1)C2,1,2043
3234988.0,Cc1ccccc1-c1nccc(-n2ccnc2)n1,1,2045
3234990.0,CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,0,2046
3234991.0,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,1,2047
3234992.0,COC(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC)cc3)CC2)CC1,0,2048
3234995.0,COc1ccccc1-c1cncnc1NCc1cccc(C)c1,1,2050
3234998.0,c1cncc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1,1,2053
3235001.0,c1ccc(N2CC3(CCNCC3)C2)cc1,0,2055
3235002.0,O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0,2056
3235003.0,COc1ccccc1-c1cc(Nc2ccn[nH]2)ncn1,1,2057
3235004.0,CN(C)c1ccc(-c2cncnc2NCCN2CCOCC2)cc1,1,2058
3235005.0,COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,1,2059
3235006.0,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCc3ccccc3)c2n1,0,2060
3235008.0,COc1cccc(-c2nccc(NCc3cccs3)n2)c1,1,2062
3235009.0,COc1ccccc1CNc1ccnc(-c2ccccc2CN(C)C)n1,1,2063
3235010.0,Cn1cccc1C(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(C#N)c1)C2,0,2064
3235011.0,COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,1,2065
3235012.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,0,2066
3235014.0,CS(=O)(=O)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,0,2067
3235015.0,FC(F)(F)c1cc(CN2CCCC3(CCNCC3)C2)cc(C(F)(F)F)c1,1,2068
3235016.0,c1ccc(CNc2ncncc2-c2cccnc2)cc1,1,2069
3235017.0,N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(OCc3ccccc3)nc21,1,2070
3235018.0,Cc1cnc(CNc2cc(-c3ccc(C(=O)N(C)C)cc3)ncn2)cn1,0,2071
3235019.0,Cc1ccccc1-c1cncnc1Nc1ccc(F)cc1,1,2072
3235020.0,COc1ccc(NC(=O)N2CC3(CCN(C(=O)Oc4ccccc4)CC3)C2)cc1,0,2073
3235021.0,COc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(CCC#N)c2n1,1,2074
3235022.0,CN(C)c1ccc(-c2cncnc2Nc2ccccc2)cc1,1,2075
3235023.0,FC(F)(F)c1ccccc1-c1cncnc1NCCN1CCOCC1,1,2076
3235025.0,Cn1cccc1C(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,2078
3235026.0,Cc1cccc(CNc2ncncc2-c2ccc(C(=O)N(C)C)cc2)c1,1,2079
3235027.0,O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,0,2080
3235028.0,COc1ncc2nc(-c3ccccc3)c(=O)n(-c3ccccc3)c2n1,0,2081
3235030.0,Cc1cnc(CNc2ccnc(-c3cccc(C#N)c3)n2)cn1,1,2083
3235032.0,COc1ccc(C(=O)N2CCC3(CCCN(Cc4ccncc4)C3)CC2)cc1,1,2084
3235033.0,O=C(c1cnccn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,1,2085
3235035.0,c1cncc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,1,2087
3235036.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc21,0,2088
3235038.0,O=C(c1cccc(F)c1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,1,2089
3235040.0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(c1ncccn1)C2,0,2090
3235042.0,FC(F)(F)c1ccccc1-c1nccc(-n2ccnc2)n1,1,2091
3235047.0,COc1ccc2[nH]cc(CCNc3nc(-c4ccoc4)nc4ccccc34)c2c1,1,2092
3235048.0,c1cncc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,1,2093
3235049.0,CN1CCN(c2ncnc3ccc(-c4ccccc4C#N)cc23)CC1,1,2094
3235050.0,COCC(=O)N1CCC2(CCCN(Cc3ccccc3OC)C2)CC1,0,2095
3235051.0,Cc1noc(C)c1-c1nccc(NCc2ccccc2)n1,1,2096
3235056.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCN(C)CC3)nc21,0,2097
3235061.0,CS(=O)(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,0,2099
3235062.0,COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(N3CCNCC3)nc21,1,2100
3235064.0,O=C(c1csnn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1,2102
3235067.0,COc1ccccc1CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,1,2103
3235069.0,Cc1cnc(CNc2ccnc(-c3cccc(NS(C)(=O)=O)c3)n2)cn1,1,2105
3235070.0,O=C(c1cnccn1)N1CCC2(CC1)CN(Cc1ccccc1)C2,0,2106
3235072.0,CNc1ncncc1-c1ccccc1C,1,2107
3235073.0,Cc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,1,2108
3235074.0,COCCn1c(=O)c(CCc2ccccc2)nc2cncnc21,1,2109
3235075.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,1,2110
3235080.0,CN(C)C(=O)c1ccc(-c2ccc3ncnc(N4CCNCC4)c3c2)cc1,0,2112
3235081.0,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(CCC#N)c2n1,0,2113
3235082.0,N#Cc1cccc(-c2cc(NCc3ccccc3)ncn2)c1,0,2114
3235083.0,COc1ccc(-n2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCOCC4)nc32)cc1,0,2115
3235084.0,CC(=O)N1CCC2(CC1)CN(Cc1ccccc1)C2,0,2116
3235086.0,COc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,1,2118
3235088.0,O=C(c1ccco1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,1,2120
3235089.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,1,2121
3235090.0,COCCNc1nc(-c2cccc(OC)c2)nc2ccccc12,1,2122
3235091.0,O=S(=O)(c1ccccc1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,1,2123
3235094.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,1,2125
3235097.0,COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2)cc1,1,2128
3235098.0,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1,1,2129
3235099.0,O=c1c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1,0,2130
3235102.0,COc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,1,2131
3235106.0,O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,0,2134
3235107.0,COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cc1,1,2135
3235109.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,1,2136
3235110.0,CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,1,2137
3235112.0,c1csc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1,1,2139
3235113.0,CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccccc3)ncn2)c1,1,2140
3235114.0,COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1,1,2141
3235115.0,CN(Cc1ccco1)c1nc(-c2cccnc2)nc2ccccc12,1,2142
3235116.0,COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)cc1,1,2143
3235117.0,Cn1cccc1C(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,0,2144
3235120.0,COCCNc1nc(-c2ccccc2C(F)(F)F)nc2ccccc12,1,2145
3235121.0,CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(CCc3ccccc3)c2n1,0,2146
3235123.0,COc1ccc2[nH]cc(CCNc3ccnc(-c4c(C)noc4C)n3)c2c1,1,2147
3235124.0,CC(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,0,2148
3235125.0,COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C(F)(F)F)ncn3)c2c1,1,2149
3235127.0,CC(C)CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,1,2150
3235128.0,COc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1,1,2151
3235129.0,COCC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccc(OC)cc1)C2,0,2152
3235130.0,O=c1cnc2cnc(OCc3ccccc3)nc2n1Cc1ccc(F)cc1,1,2153
3235131.0,O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,1,2154
3235132.0,COc1ccc(CNc2ncncc2-c2ccoc2)c(OC)c1,1,2155
3235133.0,CN1CCN(c2ncc3ncc(=O)n(-c4ccccc4)c3n2)CC1,0,2156
3235135.0,COc1ccccc1CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,1,2157
3235137.0,O=C(c1ccncc1)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,1,2158
3235138.0,Cc1noc(C)c1-c1ccc2ncnc(NCc3ccccc3)c2c1,1,2159
3235140.0,Cn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc21,0,2160
3235144.0,CN(C)c1ncc2ncc(=O)n(C)c2n1,0,2161
3235145.0,c1cncc(-c2cncnc2-n2ccnc2)c1,1,2162
3235151.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1,2167
3235154.0,COc1ccccc1CNc1ncncc1-c1cccnc1,1,2169
3235155.0,Cc1cnc(CNc2ncncc2-c2cccc(C#N)c2)cn1,1,2170
3235158.0,c1ccc2c(NCCN3CCOCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,1,2172
3235160.0,Cc1cccc(CNc2cc(-c3ccccc3Cl)ncn2)c1,1,2173
3235163.0,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C4CC4)c3n2)cc1,1,2175
3235164.0,c1ccc2c(NC3CC3)nc(-c3ccoc3)nc2c1,1,2176
3235165.0,COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(OC)nc32)c1,1,2177
3235166.0,CN(Cc1ccco1)c1ncnc2ccc(-c3ccccc3Cl)cc12,1,2178
3235170.0,COc1ccccc1-c1ccc2ncnc(N(C)C)c2c1,1,2179
3235171.0,Cc1cccc(CNc2cc(-c3ccc(C(=O)N(C)C)cc3)ncn2)c1,1,2180
3235172.0,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)C2)cc1,1,2181
3235173.0,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21,0,2182
3235174.0,N#Cc1cccc(-c2nc(N3CCNCC3)c3ccccc3n2)c1,1,2183
3235175.0,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccccc3)C2)CC1,1,2184
3235180.0,CN(C)C(=O)c1ccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)cc1,1,2186
3235181.0,CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,1,2187
3235183.0,c1ccc(N2CC3(CCNCC3)C2)nc1,0,2189
3235185.0,COc1ccccc1-c1cncnc1NCCc1cnc[nH]1,1,2190
3235187.0,COc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,1,2191
3235188.0,O=C(c1cnccn1)N1CCC2(CC1)CN(c1ccncc1)C2,0,2192
3235190.0,COc1ccccc1CCn1c(=O)c(-c2cccc(F)c2)nc2cncnc21,1,2193
3235192.0,Cc1nc2cnc(N(C)C)nc2n(C[C@H]2CCCO2)c1=O,0,2195
3235193.0,Cc1cccc(CNc2ncncc2-c2ccccc2CN(C)C)c1,1,2196
3235194.0,Cc1noc(C)c1-c1cc(NCCN2CCOCC2)ncn1,0,2197
3235199.0,Fc1ccc(Nc2ncncc2-c2ccccc2C(F)(F)F)cc1,1,2200
3235202.0,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccnc3)c2c1,1,2203
3235204.0,COc1ccc(NC(=O)N2CC3(CCNCC3)C2)cc1,0,2204
3235205.0,COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)cc1,1,2205
3235206.0,Cc1noc(C)c1-c1cc(N2CCN(C)CC2)ncn1,0,2206
3235207.0,COc1ccc(C(=O)N2CCC3(CCCN(C(=O)Nc4cccc(F)c4)C3)CC2)cc1,1,2207
3235208.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCN(C)CC3)nc21,0,2208
3235211.0,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1,2210
3235214.0,CN1CCN(c2cc(-c3ccc(N(C)C)cc3)ncn2)CC1,0,2211
3235215.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3c(C)noc3C)c2c1,1,2212
3235217.0,COc1ccc2[nH]cc(CCNc3cc(-c4cccc(C#N)c4)ncn3)c2c1,1,2213
3235220.0,CNc1cc(-c2c(C)noc2C)ncn1,0,2214
3235221.0,COc1ccccc1-c1cncnc1NCCN1CCOCC1,1,2215
3235222.0,O=C(Nc1cccc(F)c1)N1CC2(CCNCC2)C1,0,2216
3235224.0,COCC(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,2218
3235225.0,COc1ccccc1-c1nccc(NCc2cccs2)n1,1,2219
3235230.0,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc21,0,2222
3235231.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1,2223
3235233.0,Clc1ccccc1-c1nccc(NCc2cccs2)n1,1,2224
3235236.0,Cc1nc2cnc(N3CCOCC3)nc2n(Cc2ccc(F)cc2)c1=O,1,2227
3235237.0,COCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,1,2228
3235238.0,Cc1noc(C)c1C(=O)N1CCC2(CC1)CN(c1ncccn1)C2,0,2229
3235244.0,O=C(c1csnn1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,1,2231
3235245.0,COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(N3CCN(C)CC3)nc21,0,2232
3235246.0,COCCn1c(=O)c(C)nc2cnc(Nc3ccccc3)nc21,1,2233
3235248.0,CN(Cc1ccco1)c1nc(-c2ccoc2)nc2ccccc12,1,2235
3235250.0,COc1ccc(Oc2ncc3nc(C)c(=O)n(-c4ccc(OC)cc4)c3n2)cc1,1,2236
3235251.0,N#Cc1cccc(NC(=O)N2CC[C@@]3(CCCN(S(=O)(=O)c4ccccc4)C3)C2)c1,1,2237
3235254.0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(Cc1ccccc1)C2,0,2238
3235255.0,O=c1c(-c2ccccc2)nc2cncnc2n1C1CC1,0,2239
3235256.0,Cc1cccc(CNc2ccnc(-c3ccc(C(=O)N(C)C)cc3)n2)c1,1,2240
3235259.0,O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1,2242
3235261.0,CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,0,2243
3235263.0,c1ccc(Nc2ncnc3ccc(-c4cccnc4)cc23)cc1,1,2244
3235264.0,O=S(=O)(c1ccccc1)N1CCC2(CCN(c3cccc(-c4ccccc4)c3)CC2)CC1,0,2245
3235265.0,COCCNc1ncnc2ccc(-c3ccccc3OC)cc12,1,2246
3235266.0,COc1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,1,2247
3235267.0,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,0,2248
3235269.0,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0,2250
3235271.0,COCCn1c(=O)c(C)nc2cnc(N3CCNCC3)nc21,0,2252
3235272.0,COc1ccc(C(=O)N2CCC3(CCN(C)CC3)CC2)cc1,0,2253
3235273.0,Cc1noc(C)c1C(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,0,2254
3235275.0,O=C(c1cccc(F)c1)N1CCC2(CC1)CN(c1ccncc1)C2,0,2256
3235278.0,CN(C)c1ncc2ncc(=O)n(C[C@H]3CCCO3)c2n1,0,2259
3235280.0,Cc1noc(C)c1-c1nc(Nc2ccc(F)cc2)c2ccccc2n1,0,2261
3235281.0,COc1ncc2nc(-c3cccs3)c(=O)n(Cc3ccc(F)cc3)c2n1,1,2262
3235282.0,COc1cccc(-c2nccc(NC3CCNCC3)n2)c1,0,2263
3235286.0,O=C(c1csnn1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,0,2266
3235287.0,COc1cccc(-c2nc(N3CCN(C)CC3)c3ccccc3n2)c1,1,2267
3235289.0,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccccc5C#N)cc34)c2c1,1,2269
3235290.0,COCC(=O)N1CCC2(CCCN(Cc3ccc(C#N)cc3)C2)CC1,0,2270
3235292.0,COc1ccc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(CCC#N)c2=O)cc1,0,2272
3235293.0,O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,0,2273
3235296.0,Cc1noc(C)c1-c1cc(N2CCNCC2)ncn1,0,2274
3235297.0,CN1CCN(c2ncncc2-c2ccoc2)CC1,1,2275
3235298.0,COc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccccc4)nc32)cc1,1,2276
3235299.0,Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,1,2277
