SMILES,LOG HLM_CLint (mL/min/kg),uidx
CC(C)c1nccn1Cc1nc(-c2cccs2)no1,1.132163596,2960
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1.336679827,739
O=C(O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,0.675686709,1098
O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1,2.831694486,1503
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,1.906663602,2669
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,0.675686709,330
O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,1.02881517,2367
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,2.08705699,744
Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,0.977449227,179
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,0.845903839,1498
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,2.095078646,125
COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829,2463
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,0.942603249,1050
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,1.183298321,1351
Cn1cc(CCNc2cncc(Br)c2)cn1,1.079868335,1529
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,0.796088429,1046
CC(=O)c1ccc(OCCCCN2CCCC2)cc1,0.675686709,1038
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,0.675686709,351
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.616559529,1686
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,0.675686709,423
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222,1692
Fc1ccccc1CNc1nc(-c2ccccc2)no1,1.389236984,1082
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,1.119816546,750
Cc1nn(C)c2nc(-c3ccncc3)cc(C(=O)O)c12,0.675686709,2853
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.675686709,812
COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,0.92251786,1576
Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,1.811313546,1217
COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,1.910981724,1693
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.654744316,814
CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,1.803341015,2654
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,0.675686709,1291
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,270
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,0.675686709,601
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226,2374
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.448226941,1801
CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,1.136815658,2159
CC(C)(O)CCn1cc2cc(NC(=O)c3ccn(C(F)F)n3)c(OCC3COC3)cc2n1,0.675686709,2074
O=C(NC[C@]1(O)CCN(Cc2cccs2)C[C@H]1O)c1c[nH]cn1,0.675686709,2894
CN1C(=O)COc2cc(NC(=O)C3CC=CC3)ccc21,0.675686709,2802
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.301767669,2097
O=S(=O)(NCCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,2.597598687,2801
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,1.076312688,174
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.675686709,913
CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,2.266933388,1077
CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,1.707493529,2095
Cc1ccnc(NC(=O)CN2CCCC2=O)c1,0.675686709,1397
O=C(Cc1csc(-c2ccc(F)cc2)n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.539561584,2869
c1ccc(CC2=NCCN2)cc1,0.675686709,2600
N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,0.675686709,1427
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,0.675686709,1349
CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,0.675686709,2334
CCOc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)cc1,0.675686709,2986
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.64229631,1553
Cc1c(C(=O)Nc2cnccn2)cccc1-c1ccccn1,0.675686709,2978
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,1.714237525,1829
Cc1noc(CCNc2ncnc3ccccc23)n1,0.675686709,1485
Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,2.282839546,2129
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033,2473
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,1.544489726,223
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,1.429461577,1356
COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,0.675686709,2552
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,1.796865615,1114
Nc1nncc(-c2ccccc2OC(F)F)n1,0.675686709,964
COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,1.50370899,1475
CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,1.419377405,1918
CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,1.503041253,2236
O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,1.834535144,1702
Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,0.675686709,2631
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.899962691,1698
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.904109382,837
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,1.429832996,709
NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,1.738439646,1856
CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,2.618841659,1763
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,0.675686709,2009
Cc1cc(C(=O)Nc2cccc3ncccc23)on1,0.675686709,236
O=C1CCCN1c1ccc(NCc2ccccn2)nc1,0.675686709,1139
CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,2.12602745,2179
CCOc1ccc2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,2.036780553,2293
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.507410559,1750
CCCn1cc(CNc2ncccn2)cn1,0.675686709,2970
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.202869588,143
C#CCOc1ccc(C(=O)NN2CCCC2=O)cc1,0.675686709,1198
O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1,0.764026608,195
Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,0.675686709,2188
O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,0.896415976,2749
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,0.702344358,776
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,2.104353935,1314
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.404337585,2177
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,0.675686709,810
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3ccc(F)cc3F)CC2)OC[C@]1(C)O,0.675686709,1979
COCCCNc1ncc(-c2ccsc2)c(-c2nc(C)c(C)s2)n1,1.373573981,2939
Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.526804344,2565
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,1.301160264,1290
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,1.25947442,1199
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,2.104196802,1106
Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078,2525
CCOc1ccnc(NCCCc2nc3cc(F)ccc3[nH]2)n1,2.374271643,2358
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.877521077,785
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,1.648516134,546
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,2.593406811,1032
CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1,1.883553558,1502
Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,1.158814647,3064
Nc1ccnc2ccc(Oc3ccccc3)cc12,1.129722109,1926
Cc1cc(N(C)C)nc(-n2ccnc2)n1,1.599162287,1332
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0.978819387,2955
c1ccc(C2(c3ccccc3)CCCN(Cc3nnc(C4CC4)o3)C2)cc1,2.390396318,1306
Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.087260827,2728
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,0.675686709,1788
Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,0.675686709,2249
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.928703027,1062
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,0.675686709,698
Cc1ccc(F)c(-c2noc(N)c2C)c1,1.292743271,2586
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,1.980603238,1061
CC(C)(C)CCCNC(=O)N1CCN(Cc2ccon2)CC1,1.233046902,1946
c1ccc(-n2ncc3c(-n4ccnc4)ncnc32)cc1,1.204092838,1362
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,1.36398783,1303
O=C(Nc1nnc[nH]1)c1ccc(C2SCCCS2)cc1,0.91481898,2821
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.072062313,746
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,1.807203431,973
O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,0.675686709,1609
COC(C)(C)C(=O)Nc1ccnc(C(C)(C)C)n1,1.036229544,2030
c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1,0.675686709,2566
O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,0.675686709,824
Cc1nccc(NC(=O)c2ccncc2Cl)c1Cl,1.327318058,1971
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.927934682,2345
O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,1.416840137,1906
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,2.236272674,1768
c1cc(-c2noc(CN3CCOCC3)n2)ccn1,0.675686709,2591
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.048286393,16
O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,2.884894442,1723
CC(C)(CNc1cnn(CCO)c1)c1ccccc1,0.92417587,2906
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,1.946432613,169
CN(CC(=O)NC1(C#N)CCCC1)c1ccccc1,1.307196421,1132
Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccc(Cl)cc3)CC2(C)C)n1,3.015502667,2818
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.675686709,1213
COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,1.714111719,1836
CCc1cc(CNC(=O)NC2CCN(CC3CCCCC3)CC2)on1,0.675686709,2007
CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,0.675686709,2411
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,0.954628378,2637
CN(CCCC1CCCC1)Cc1cc(=O)[nH]c(=O)[nH]1,0.878808932,1875
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,1.933284772,281
Cc1cc(-c2nccs2)nc(CC2CCNCC2)n1,0.675686709,1507
OCc1cnnn1-c1cncc(Cl)n1,0.675686709,2392
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,1.403926565,1203
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,0.675686709,2211
CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,2.163113648,2240
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,0.675686709,107
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,1.526093625,800
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,2.26828538,1724
O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,0.675686709,216
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,1.212400703,1438
CC(=O)N1c2ccc(S(=O)(=O)Nc3cccc(-c4cnco4)c3)cc2CC1C,1.830165073,2015
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.360233561,609
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,0.675686709,998
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,1.4954472,1324
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449,2518
CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,1.912965621,2833
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,1.377615831,1433
COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,2.649960532,1036
Cc1ccc2[nH]c(CNC(=O)c3cc(C(F)F)nn3C)nc2c1C,1.299834041,2885
O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,1.661651806,1894
O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1,2.711798796,1425
CCOc1cccc(NS(C)(=O)=O)n1,0.675686709,2355
O=C1CCC(=O)N1Cc1nc(Cc2ccccc2)cs1,0.675686709,3025
Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.898999271,2421
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,1.761431648,2626
CNC(=O)CN1CCCN(C(=O)c2c(C)nn(-c3ccccc3)c2Cl)CC1,0.675686709,1390
COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,1.057399817,2200
COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1,1.196120893,1116
N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,0.675686709,2755
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.206556044,1834
Cc1ccc(-c2cnc3ccccc3n2)cc1N,2.408026158,3033
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.675686709,596
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,0.675686709,1379
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.243236538,3058
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,1.765415205,1230
COCC(=O)Nc1cccc(-n2cccc2)c1,2.312775898,1183
CCONC(=O)c1cncn1-c1ccc(F)cc1,0.675686709,505
Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,2.635314822,1900
CN1CCC[C@H]1C(=O)N[C@@H](CO)Cc1ccccc1,0.854973674,2570
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,1.706248252,663
Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,1.926254961,2999
Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,1.330271691,1740
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.125416198,1598
O=c1oc2cccnc2n1Cc1ncc(-c2ccc(F)cc2)o1,0.675686709,2274
Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,2.512695067,2711
Cc1ccc(CCNC(=O)c2ccncc2)o1,0.675686709,982
NC1CCCC(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)C1,0.675686709,3073
Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,1.232335277,2746
O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,0.68690427,2092
CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCOCC1,0.953276337,2006
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,1.604539237,2684
Cc1cc(Br)ccc1CN(C)C(=O)CO,0.675686709,2204
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,0.675686709,1755
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,2.567713162,1252
COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132,2533
CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,2.512513633,1519
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.675686709,789
NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,0.737272177,2448
Cc1ccc(=O)n(CC2(O)CCN(Cc3ccc4ccccc4n3)CC2)n1,0.675686709,2699
CCn1ncc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c1C,2.356002898,1612
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,1.079904468,571
O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,1.15703345,2928
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,1.746712023,960
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,1.50134687,977
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,2.470672106,1263
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,2.208962412,286
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.300073495,686
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,2.538235566,2203
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,2.059949454,873
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,2.216862327,1515
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,0.675686709,494
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,0.888123307,1083
O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,1.206637011,3053
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349,2438
COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.158935142,904
CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,0.675686709,2123
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0.675686709,2386
Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,0.675686709,2551
CCC(CC)NC(=O)c1ccc2ncsc2c1,0.863501301,350
CNCCN1CCC(OCc2ccccc2)CC1,1.667537002,1662
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,2.56071162,2707
Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,1.620677284,1846
Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,1.964160594,2234
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,2.961988865,961
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,2.265991663,1115
CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,0.951677437,2403
COc1ccc2nc(C)nc(NCc3ncc(C)o3)c2c1,1.371751107,2017
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,0.675686709,422
Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,1.179637952,2289
Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,1.134049543,2712
O/N=C1/CCCc2c1cnc1ncnn21,0.675686709,1931
CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,0.675686709,1630
Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,0.990027899,1506
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,2.15518416,1223
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,1.954449956,889
CC(C)C(=O)N1CCn2nc(CNC3CCc4ccccc4CC3)cc2C1,0.675686709,2606
CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,0.675686709,2607
Cc1ccc(NC(=O)c2ccn(C(C)C)n2)cc1N1C(=O)CCC1=O,0.675686709,2859
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,2.304921162,924
Cc1ccccc1OCCn1c(N)nc2ccccc21,1.280305143,507
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,0.957559402,84
N#CCc1ccc(OCc2ccncc2)cc1,1.726572367,2723
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,1.901223946,953
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,0.920175522,1239
Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,0.675686709,2051
CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,1546
CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,1.266607954,2724
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)N(C)C1,1.123721006,2047
COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,1.269419538,1444
CN1CCC(O)(CNC(=O)C2CCCCCC2)CC1,0.675686709,1857
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,2.59989944,384
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,1.190135521,1387
CCCc1cnc(C)nc1N(C)CCC(C)(C)O,0.910571048,2716
CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,2.507289031,1921
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,2.27956657,1283
COc1ccc(OC)c(S(=O)(=O)NCCC(=O)Nc2ccccc2C)c1,1.711630102,2629
CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,0.675686709,1694
O=C(CC(=O)N1CCCC1)N1CCCC1,0.675686709,1549
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,0.675686709,1001
O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,1.490969251,1741
O=C(Cc1cccnc1)Nc1ncccc1Cl,0.675686709,2069
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,0.675686709,482
CC(=O)NCCCOc1ccc(CN2C[C@H](O)[C@@H](Oc3cccc(C)c3)C2)cc1,1.083395108,995
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.745387121,807
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.219660482,33
CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1,1.332458659,1365
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728,1719
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,0.675686709,1335
Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,0.71941416,1905
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,0.675686709,2390
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0.675686709,10
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,1.028652574,987
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,1.095901279,2275
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,0.675686709,2037
CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,2.48279929,1413
CC(C)CC(=O)Nc1cccnc1N(C)C,0.675686709,362
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.755813898,1761
O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1.328032845,1747
